year,syndicate,reporting_currency,reporting_unit,gross_written_premium,outward_reinsurance_premium,net_written_premium,net_earned_premium,other_technical_income,technical_investment_income,gross_claims_paid,gross_change_in_provision_for_claims,ri_share_claims_paid,ri_share_change_in_provision_for_claims,net_claims_incrred,operating_expenses,balance_on_technical_account,profit_loss_on_exchange,other_non_technical_income,result_before_tax,financial_investments,ri_assets,unearned_premium,other_assets,total_assets,provisions_for_unearned_premium,claims_outstanding,total_liabilities,other_liabilities,source
2023,4242,USD,1000,438330.6,174368.0,263962.6,265868.8,0.0,9510.1,-124816.6,-35919.0,31036.5,-4691.0,-134390.1,-104235.7,36753.1,7365.3,0.0,44118.4,190259.0,138232.3,78528.1,394280.6,801300.0,-205639.1,-406165.4,-801300.0,,AR 2023
2023,4321,USD,1000,20423.7,0.0,20423.7,18737.3,0.0,534.8,-3355.6,-9015.7,0.0,0.0,-12371.3,-7064.7,-163.900000000001,-132.2,0.0,-296.1,2654.3,0.0,0.0,22188.5,24842.8,-7456.8,-13763.5,-24842.8,,AR 2023
2023,5183,USD,1000,-4775.7,0.0,-4775.7,251.9,0.0,0.0,0.0,-96.2,0.0,0.0,-96.2,-1731.1,-1575.4,-64.8,0.0,-1640.4,0.0,0.0,0.0,2870.4,2870.4,-2511.4,-101.3,-2870.4,,AR 2023
2023,5623,USD,1000000,390.2,27.1,363.1,294.2,0.0,12.5,-56.4,-122.8,0.0,12.0,-167.2,-98.3,41.2,-0.6,0.0,40.6,155.4,12.1,6.5,450.1,624.1,-213.2,-353.8,-624.1,,AR 2023
2023,6104,USD,1000,19552.6,1900.0,17652.6,17573.8,0.0,2846.6,0.0,11623.2,0.0,0.0,11623.2,-5484.0,26559.6,327.8,0.0,26887.5,0.0,0.0,0.0,85303.2,85303.2,-3244.8,-52881.3,-85303.2,,AR 2023
2023,6107,USD,1000000,43.5,-2.7,46.2,57.4,0.0,3.6,-34.6,25.8,6.6,-17.5,-19.6,-15.3,26.1,-0.1,0.0,26.0,0.0,25.2,0.8,158.7,184.7,-17.8,-114.9,-184.7,,AR 2023
2023,623,USD,1000000,974.9,158.1,816.8,736.2,0.0,59.9,-345.5,-5.4,78.8,-46.0,-318.1,-296.8,181.2,-0.9,0.7,180.9,1288.5,369.1,83.8,570.3,2311.7,-515.7,-1318.4,-2311.7,,AR 2023
2024,1100,EUR,1,22854000.0,0.0,22854000.0,13034000.0,0.0,0.0,0.0,-10379000.0,0.0,0.0,-10379000.0,-1340000.0,1315000.0,14000.0,0.0,1329000.0,0.0,0.0,0.0,21962000.0,21962000.0,-9821000.0,-10381000.0,-21962000.0,-431000.0,XBRL 2025
2024,1110,GBP,1,1632000.0,-907000.0,725000.0,725000.0,0.0,5914000.0,-123506000.0,39638000.0,78452000.0,-31904000.0,-37320000.0,-22535000.0,-53216000.0,-1267000.0,0.0,-54483000.0,224793000.0,217617000.0,0.0,40803000.0,483213000.0,0.0,-433957000.0,-483213000.0,-127596000.0,XBRL 2025
2024,1176,GBP,1,34153000.0,-931000.0,33222000.0,33220000.0,0.0,3065000.0,-721000.0,-10312000.0,0.0,-188000.0,-11221000.0,-8459000.0,0.0,-178000.0,16605000.0,16427000.0,36502000.0,707000.0,331000.0,53207000.0,90747000.0,-16922000.0,-51564000.0,-90747000.0,-3780000.0,XBRL 2025
2024,1200,GBP,1,653538000.0,-336374000.0,317164000.0,333113000.0,0.0,11973000.0,-161852000.0,-158435000.0,67151000.0,76888000.0,-176248000.0,-135710000.0,33128000.0,2086000.0,0.0,35214000.0,484482000.0,232687000.0,114674000.0,520959000.0,1352802000.0,-346761000.0,-687791000.0,-1352802000.0,-266219000.0,XBRL 2025
2024,1218,GBP,1,280526000.0,-47005000.0,233521000.0,230106000.0,0.0,20929000.0,-91796000.0,-43711000.0,24949000.0,6687000.0,-103871000.0,-94220000.0,52944000.0,-10549000.0,48183000.0,90578000.0,892221000.0,215329000.0,31815000.0,239485000.0,1378850000.0,-120325000.0,-806566000.0,-1378850000.0,-39785000.0,XBRL 2025
2024,1221,GBP,1,432687000.0,-78083000.0,354604000.0,340476000.0,0.0,31327000.0,-162386000.0,-66162000.0,26429000.0,23790000.0,-178329000.0,-114847000.0,78627000.0,-6471000.0,1616000.0,73772000.0,858916000.0,265312000.0,39877000.0,301121000.0,1465226000.0,-246903000.0,-983207000.0,-1465226000.0,-75077000.0,XBRL 2025
2024,1347,GBP,1,711000.0,0.0,711000.0,711000.0,0.0,19000.0,-12977000.0,12263000.0,0.0,0.0,-714000.0,-185000.0,-169000.0,-40000.0,0.0,-209000.0,0.0,0.0,0.0,121000.0,121000.0,0.0,0.0,-121000.0,0.0,XBRL 2025
2024,1492,GBP,1,317205000.0,-86759000.0,230446000.0,217933000.0,0.0,13982000.0,-32981000.0,-81996000.0,-479000.0,41424000.0,-74032000.0,-94237000.0,63646000.0,-1586000.0,0.0,62060000.0,303147000.0,87756000.0,40538000.0,225916000.0,657357000.0,-155785000.0,-316309000.0,-657357000.0,-85892000.0,XBRL 2025
2024,1880,GBP,1,450042000.0,-123105000.0,326937000.0,319627000.0,0.0,13763000.0,-180123000.0,-33215000.0,48982000.0,-4761000.0,-169117000.0,-130324000.0,33949000.0,150000.0,2728000.0,36827000.0,335339000.0,141889000.0,54775000.0,484483000.0,1016486000.0,-228388000.0,-514466000.0,-1016486000.0,-208795000.0,XBRL 2025
2024,1884,GBP,1,8304000.0,-975000.0,7329000.0,9892000.0,1486000.0,8702000.0,-188954000.0,153015000.0,55340000.0,-45200000.0,-25799000.0,-14501000.0,-20220000.0,-259000.0,265000.0,-20214000.0,84997000.0,84987000.0,0.0,159734000.0,329718000.0,-2719000.0,-297447000.0,-329718000.0,-9419000.0,XBRL 2025
2024,1892,GBP,1,22852000.0,0.0,22852000.0,20918000.0,0.0,1811000.0,-8552000.0,-3126000.0,0.0,0.0,-11678000.0,-3395000.0,7656000.0,0.0,0.0,7656000.0,0.0,0.0,0.0,59629000.0,59629000.0,-3824000.0,-27296000.0,-59629000.0,-11336000.0,XBRL 2025
2024,1902,GBP,1,58243000.0,-7213000.0,51030000.0,49550000.0,0.0,1787000.0,-881000.0,-22715000.0,0.0,4076000.0,-19520000.0,-19821000.0,0.0,-2165000.0,11996000.0,9831000.0,33884000.0,6587000.0,5918000.0,47783000.0,94172000.0,-27312000.0,-44678000.0,-94172000.0,-7175000.0,XBRL 2025
2024,1945,GBP,1,180212000.0,-18001000.0,162211000.0,145905000.0,0.0,6510000.0,-64719000.0,-33299000.0,35639000.0,-28806000.0,-91185000.0,-50638000.0,10592000.0,-15000.0,749000.0,11326000.0,214148000.0,93552000.0,6445000.0,162690000.0,476835000.0,-93229000.0,-255929000.0,-476835000.0,-96366000.0,XBRL 2025
2024,1947,GBP,1,130528000.0,-23342000.0,107186000.0,98705000.0,0.0,4880000.0,-65772000.0,7151000.0,2585000.0,132000.0,-55904000.0,-37562000.0,10119000.0,-281000.0,0.0,9838000.0,120356000.0,11739000.0,611000.0,104013000.0,236719000.0,-49929000.0,-162920000.0,-236719000.0,-13027000.0,XBRL 2025
2024,1955,GBP,1,745614000.0,-226303000.0,519311000.0,478476000.0,0.0,35582000.0,-180154000.0,-234514000.0,42344000.0,120874000.0,-251450000.0,-147917000.0,114691000.0,13832000.0,0.0,128523000.0,853885000.0,453520000.0,43261000.0,410815000.0,1761481000.0,-270780000.0,-1156332000.0,-1761481000.0,-156970000.0,XBRL 2025
2024,2001,GBP,1,1769448000.0,-284245000.0,1485203000.0,1550857000.0,0.0,38466000.0,-669770000.0,-395339000.0,292389000.0,-79200000.0,-851920000.0,-526646000.0,210757000.0,-931000.0,2317000.0,212143000.0,1798388000.0,570888000.0,22953000.0,1534925000.0,3927154000.0,-918006000.0,-2109835000.0,-3927154000.0,-289158000.0,XBRL 2025
2024,2003,GBP,1,1377336000.0,-369405000.0,1007931000.0,953720000.0,0.0,68150000.0,-909907000.0,74793000.0,336524000.0,-109885000.0,-608475000.0,-341374000.0,72021000.0,26563000.0,0.0,98584000.0,2490594000.0,1866778000.0,187303000.0,1834484000.0,6379159000.0,-791936000.0,-3977274000.0,-6379159000.0,-1421924000.0,XBRL 2025
2024,2008,GBP,1,3613000.0,-15519000.0,-11906000.0,-9533000.0,283000.0,28239000.0,-295724000.0,348660000.0,127328000.0,-141583000.0,38681000.0,-19261000.0,38409000.0,917000.0,826000.0,40152000.0,767743000.0,453064000.0,3276000.0,184113000.0,1408196000.0,-6152000.0,-1001446000.0,-1408196000.0,-370942000.0,XBRL 2025
2024,2012,GBP,1,635770000.0,-148054000.0,487716000.0,453462000.0,0.0,33536000.0,-179483000.0,-207007000.0,32695000.0,75435000.0,-278360000.0,-170044000.0,38594000.0,-2036000.0,0.0,36558000.0,639894000.0,293876000.0,79429000.0,356015000.0,1369214000.0,-294369000.0,-892396000.0,-1369214000.0,-97034000.0,XBRL 2025
2024,2015,GBP,1,356054000.0,-62391000.0,293663000.0,255417000.0,0.0,11769000.0,-107086000.0,-55352000.0,17649000.0,32409000.0,-112380000.0,-118159000.0,36647000.0,-3129000.0,0.0,33518000.0,279949000.0,136444000.0,62191000.0,280675000.0,759259000.0,-277930000.0,-345337000.0,-759259000.0,-89542000.0,XBRL 2025
2024,2121,GBP,1,835197000.0,-242111000.0,593086000.0,569613000.0,0.0,40396000.0,-283806000.0,-99958000.0,93175000.0,16780000.0,-273809000.0,-227368000.0,108832000.0,-3270000.0,0.0,105562000.0,937234000.0,391938000.0,105223000.0,694505000.0,2128900000.0,-409555000.0,-1088127000.0,-2128900000.0,-481794000.0,XBRL 2025
2024,218,GBP,1,490052000.0,-55335000.0,434717000.0,409303000.0,0.0,24375000.0,-261864000.0,47985000.0,19531000.0,-38906000.0,-233254000.0,-129514000.0,70910000.0,-745000.0,0.0,70165000.0,502882000.0,228951000.0,29797000.0,237669000.0,999299000.0,-234998000.0,-601268000.0,-999299000.0,-132451000.0,XBRL 2025
2024,2232,GBP,1,472464000.0,-182897000.0,289567000.0,270383000.0,0.0,13736000.0,-131633000.0,-113437000.0,50124000.0,48824000.0,-146122000.0,-82050000.0,55947000.0,53000.0,0.0,56000000.0,531260000.0,306135000.0,112178000.0,342181000.0,1291754000.0,-252339000.0,-726503000.0,-1291754000.0,-233893000.0,XBRL 2025
2024,2427,GBP,1,8515000.0,-2981000.0,5534000.0,2605000.0,0.0,0.0,0.0,-1529000.0,0.0,68000.0,-1461000.0,-1969000.0,-825000.0,-49000.0,0.0,-874000.0,0.0,68000.0,2648000.0,7201000.0,9917000.0,-5411000.0,-1487000.0,-9917000.0,-3893000.0,XBRL 2025
2024,2488,GBP,1,727463000.0,-89158000.0,638305000.0,609802000.0,0.0,45542000.0,-314244000.0,-642000.0,54799000.0,-11898000.0,-271985000.0,-203652000.0,179707000.0,-3188000.0,43202000.0,219721000.0,1831968000.0,220048000.0,45459000.0,436713000.0,2534188000.0,-342070000.0,-1090758000.0,-2534188000.0,-229004000.0,XBRL 2025
2024,2525,GBP,1,127998000.0,-17065000.0,110933000.0,112817000.0,0.0,10860000.0,-27432000.0,-38398000.0,3927000.0,13502000.0,-48401000.0,-42907000.0,32369000.0,-6853000.0,0.0,25516000.0,192749000.0,100897000.0,9331000.0,120522000.0,423499000.0,-63173000.0,-300147000.0,-423499000.0,-16665000.0,XBRL 2025
2024,2786,GBP,1,328799000.0,-47295000.0,281504000.0,255647000.0,0.0,16927000.0,-66315000.0,-96223000.0,5747000.0,14097000.0,-142694000.0,-107495000.0,22385000.0,-11927000.0,3000.0,10461000.0,390595000.0,46146000.0,25007000.0,289032000.0,750780000.0,-170486000.0,-483056000.0,-750780000.0,-87059000.0,XBRL 2025
2024,2791,GBP,1,773103000.0,-154547000.0,618556000.0,603468000.0,0.0,40949000.0,-229088000.0,-148417000.0,41532000.0,17713000.0,-318260000.0,-186854000.0,139303000.0,-1786000.0,0.0,137517000.0,933271000.0,98456000.0,32697000.0,474303000.0,1538727000.0,-208108000.0,-702474000.0,-1538727000.0,-387642000.0,XBRL 2025
2024,2988,GBP,1,180965000.0,-9571000.0,171394000.0,182954000.0,0.0,12776000.0,-77215000.0,-42293000.0,900000.0,3808000.0,-114800000.0,-51936000.0,28994000.0,76000.0,0.0,29070000.0,389367000.0,18530000.0,3321000.0,137903000.0,549121000.0,-85607000.0,-393736000.0,-549121000.0,-10891000.0,XBRL 2025
2024,2999,GBP,1,2536209000.0,-596735000.0,1939474000.0,1781336000.0,0.0,101197000.0,-833123000.0,-523101000.0,268846000.0,90791000.0,-996587000.0,-544577000.0,341369000.0,5324000.0,0.0,346693000.0,2667247000.0,1005113000.0,143128000.0,2020768000.0,5836256000.0,-1312551000.0,-3651653000.0,-5836256000.0,-512797000.0,XBRL 2025
2024,3000,GBP,1,785467000.0,-166224000.0,619243000.0,580494000.0,0.0,38063000.0,-279824000.0,-25019000.0,49168000.0,53661000.0,-202014000.0,-265128000.0,151415000.0,-5732000.0,0.0,145683000.0,915960000.0,360691000.0,43694000.0,511884000.0,1832229000.0,-306438000.0,-1231652000.0,-1832229000.0,-139832000.0,XBRL 2025
2024,3002,GBP,1,36448000.0,-2336000.0,34112000.0,34277000.0,0.0,-714000.0,-18325000.0,-137000.0,2994000.0,0.0,-15468000.0,-9052000.0,0.0,-141000.0,6256000.0,6115000.0,16611000.0,0.0,838000.0,46024000.0,65035000.0,-15272000.0,0.0,-65035000.0,-41823000.0,XBRL 2025
2024,308,GBP,1,1991000.0,199000.0,2190000.0,1905000.0,4000.0,624000.0,-278000.0,0.0,0.0,0.0,-278000.0,-967000.0,0.0,83000.0,1897000.0,1980000.0,14840000.0,0.0,424000.0,1335000.0,16599000.0,0.0,0.0,-16599000.0,-7089000.0,XBRL 2025
2024,318,GBP,1,301406000.0,-47890000.0,253516000.0,227063000.0,0.0,14925000.0,-92473000.0,14984000.0,21777000.0,-22480000.0,-78192000.0,-91606000.0,72190000.0,-177000.0,0.0,72013000.0,354700000.0,21860000.0,10476000.0,133568000.0,520604000.0,-146734000.0,-204176000.0,-520604000.0,-45503000.0,XBRL 2025
2024,3622,GBP,1,31379000.0,-6464000.0,24915000.0,25459000.0,0.0,242000.0,-12931000.0,0.0,4824000.0,0.0,-4480000.0,-13613000.0,0.0,-137000.0,7695000.0,7558000.0,3434000.0,2114000.0,2338000.0,31601000.0,39487000.0,-12862000.0,-14620000.0,-39487000.0,-7731000.0,XBRL 2025
2024,382,GBP,1,335500000.0,-61103000.0,274397000.0,287858000.0,0.0,23434000.0,-163200000.0,-79917000.0,14627000.0,41643000.0,-186847000.0,-91880000.0,32565000.0,-6291000.0,1418000.0,27692000.0,583031000.0,195980000.0,30308000.0,225479000.0,1034798000.0,-181308000.0,-726275000.0,-1034798000.0,-56104000.0,XBRL 2025
2024,386,GBP,1,371246000.0,-166413000.0,204833000.0,220548000.0,0.0,46513000.0,-265091000.0,-40232000.0,92607000.0,87089000.0,-125627000.0,-101307000.0,40127000.0,4634000.0,0.0,44761000.0,936269000.0,398538000.0,19424000.0,388669000.0,1742900000.0,-177967000.0,-1365718000.0,-1742900000.0,-77811000.0,XBRL 2025
2024,3902,GBP,1,209714000.0,-37250000.0,172464000.0,167070000.0,0.0,5421000.0,-57215000.0,-32777000.0,11056000.0,12741000.0,-66195000.0,-75277000.0,31019000.0,1192000.0,0.0,32211000.0,225647000.0,66348000.0,8706000.0,121305000.0,422006000.0,-107619000.0,-219286000.0,-422006000.0,-52697000.0,XBRL 2025
2024,4020,GBP,1,757891000.0,-119333000.0,638558000.0,578227000.0,0.0,42093000.0,-206796000.0,-108568000.0,42215000.0,7906000.0,-265243000.0,-222849000.0,132228000.0,-8083000.0,0.0,124145000.0,747826000.0,85121000.0,27096000.0,399980000.0,1260023000.0,-351177000.0,-636233000.0,-1260023000.0,-81243000.0,XBRL 2025
2024,44,GBP,1,292000.0,-292000.0,0.0,0.0,0.0,8000.0,157000.0,265000.0,132000.0,-265000.0,289000.0,-303000.0,0.0,0.0,276000.0,276000.0,607000.0,197000.0,0.0,2867000.0,9356000.0,0.0,-197000.0,-9356000.0,-9199000.0,XBRL 2025
2024,4472,GBP,1,1753408000.0,-363729000.0,1389679000.0,1335338000.0,0.0,120226000.0,-957927000.0,33340000.0,270077000.0,-96678000.0,-751188000.0,-438392000.0,265984000.0,-30053000.0,26641000.0,262572000.0,3262413000.0,1233446000.0,177115000.0,1380936000.0,6053910000.0,-855350000.0,-3854296000.0,-6053910000.0,-401260000.0,XBRL 2025
2024,457,GBP,1,1373467000.0,-175530000.0,1197937000.0,1088061000.0,0.0,49522000.0,-440601000.0,-243689000.0,70655000.0,55686000.0,-557949000.0,-390279000.0,192178000.0,-4105000.0,9429000.0,197502000.0,1670742000.0,332024000.0,51700000.0,1128719000.0,3183185000.0,-777398000.0,-1508525000.0,-3183185000.0,-382947000.0,XBRL 2025
2024,4711,GBP,1,1012862000.0,-575894000.0,436968000.0,393586000.0,0.0,10002000.0,-299571000.0,-142643000.0,181957000.0,64566000.0,-195691000.0,-128711000.0,79186000.0,5330000.0,-768000.0,83748000.0,343884000.0,991641000.0,358610000.0,1028129000.0,2722264000.0,-607094000.0,-1568015000.0,-2722264000.0,-447899000.0,XBRL 2025
2024,4747,GBP,1,163404000.0,-64409000.0,98995000.0,72270000.0,0.0,1105000.0,-22111000.0,-39812000.0,9380000.0,15499000.0,-37044000.0,-37174000.0,-843000.0,-1012000.0,0.0,-1855000.0,26862000.0,31635000.0,33591000.0,120335000.0,212423000.0,-84275000.0,-75447000.0,-212423000.0,-60904000.0,XBRL 2025
2024,5000,GBP,1,560426000.0,-88033000.0,472393000.0,401529000.0,0.0,16119000.0,-205077000.0,-34140000.0,38128000.0,-10175000.0,-211264000.0,-172421000.0,33963000.0,-714000.0,4565000.0,37814000.0,807802000.0,80317000.0,54725000.0,331354000.0,1274198000.0,-338790000.0,-626185000.0,-1274198000.0,-57426000.0,XBRL 2025
2024,510,GBP,1,1817300000.0,-494089000.0,1323211000.0,1295208000.0,0.0,68445000.0,-740601000.0,-224432000.0,224778000.0,41108000.0,-699147000.0,-508357000.0,156149000.0,-7130000.0,6484000.0,155503000.0,1506088000.0,773676000.0,218923000.0,1517710000.0,4016397000.0,-913016000.0,-2387800000.0,-4016397000.0,-452931000.0,XBRL 2025
2024,5886,GBP,1,393745000.0,-85644000.0,308101000.0,278905000.0,0.0,13111000.0,-138822000.0,-3169000.0,25680000.0,-4154000.0,-120465000.0,-115832000.0,55719000.0,-113000.0,0.0,55606000.0,312716000.0,78227000.0,21778000.0,261661000.0,674382000.0,-179055000.0,-329695000.0,-674382000.0,-77818000.0,XBRL 2025
2024,609,GBP,1,1026490000.0,-162915000.0,863575000.0,846332000.0,0.0,59393000.0,-363232000.0,-292665000.0,50191000.0,119219000.0,-486487000.0,-355440000.0,63798000.0,-4995000.0,0.0,58803000.0,1337744000.0,406847000.0,37950000.0,591824000.0,2374365000.0,-445243000.0,-1590827000.0,-2374365000.0,-183915000.0,XBRL 2025
2024,6103,GBP,1,79335000.0,0.0,79335000.0,78682000.0,0.0,4435000.0,-22914000.0,-22638000.0,0.0,0.0,-45552000.0,-9343000.0,28222000.0,19000.0,0.0,28241000.0,0.0,0.0,0.0,202344000.0,202344000.0,-5524000.0,-53375000.0,-202344000.0,-89658000.0,XBRL 2025
2024,6131,GBP,1,296000.0,-69000.0,227000.0,227000.0,0.0,0.0,-2559000.0,-7750000.0,611000.0,-388000.0,-10086000.0,-216000.0,-10075000.0,17000.0,0.0,-10058000.0,0.0,668000.0,0.0,2411000.0,3079000.0,0.0,-13279000.0,-3079000.0,-2919000.0,XBRL 2025
2024,6134,GBP,1,146752000.0,0.0,146752000.0,140972000.0,0.0,259000.0,-40749000.0,-16850000.0,0.0,0.0,-57599000.0,-60263000.0,23369000.0,-681000.0,0.0,22688000.0,3510000.0,0.0,0.0,369646000.0,373156000.0,-80366000.0,-231814000.0,-373156000.0,-9890000.0,XBRL 2025
2024,727,GBP,1,115445000.0,-1502000.0,113943000.0,115554000.0,0.0,14850000.0,-55322000.0,-14019000.0,536000.0,1045000.0,-67760000.0,-39575000.0,23069000.0,-335000.0,0.0,22734000.0,339205000.0,10350000.0,107000.0,63351000.0,413013000.0,-51620000.0,-333261000.0,-413013000.0,-10072000.0,XBRL 2025
2024,1084,USD,1,2384759000.0,-555275000.0,1829484000.0,1722527000.0,0.0,102456000.0,-802873000.0,-368843000.0,178706000.0,107878000.0,-885132000.0,-588513000.0,351338000.0,-15250000.0,0.0,336088000.0,2484831000.0,1108183000.0,267191000.0,1723744000.0,5583949000.0,-1212593000.0,-3746304000.0,-5583949000.0,-471840000.0,XBRL 2025
2024,1183,USD,1,1320573000.0,-363701000.0,956872000.0,966999000.0,0.0,68965000.0,-661989000.0,-273256000.0,148235000.0,165458000.0,-621552000.0,-316126000.0,98286000.0,-21074000.0,0.0,77212000.0,1606229000.0,884146000.0,148636000.0,784834000.0,3423845000.0,-741608000.0,-2187176000.0,-3423845000.0,-337767000.0,XBRL 2025
2024,1225,USD,1,1290692000.0,-257573000.0,1033119000.0,1006995000.0,0.0,72281000.0,-473637000.0,-61319000.0,126862000.0,18480000.0,-389614000.0,-386927000.0,316648000.0,-9804000.0,0.0,306844000.0,1628332000.0,565134000.0,137009000.0,731331000.0,3061806000.0,-736815000.0,-1660227000.0,-3061806000.0,-200676000.0,XBRL 2025
2024,1254,USD,1,1624000.0,0.0,1624000.0,1709000.0,0.0,-1023000.0,-25367000.0,40439000.0,3941000.0,-13313000.0,5700000.0,-1899000.0,4487000.0,-428000.0,1032000.0,5091000.0,126707000.0,29489000.0,0.0,20324000.0,176520000.0,-498000.0,-100591000.0,-176520000.0,-57242000.0,XBRL 2025
2024,1274,USD,1,597810000.0,-57521000.0,540289000.0,530764000.0,0.0,37643000.0,-351201000.0,23519000.0,50002000.0,-17347000.0,-295027000.0,-207170000.0,66210000.0,-5369000.0,0.0,60841000.0,878476000.0,182182000.0,28742000.0,541050000.0,1630450000.0,-273754000.0,-1100591000.0,-1630450000.0,-120582000.0,XBRL 2025
2024,1301,USD,1,1339990000.0,-281222000.0,1058768000.0,957358000.0,0.0,45231000.0,-300817000.0,-326941000.0,60569000.0,16266000.0,-550923000.0,-284087000.0,167579000.0,-5308000.0,1252000.0,163523000.0,1172861000.0,209710000.0,64237000.0,530607000.0,1977415000.0,-502567000.0,-1057048000.0,-1977415000.0,-157736000.0,XBRL 2025
2024,1322,USD,1,74584000.0,-23101000.0,51483000.0,29238000.0,0.0,55000.0,0.0,-12880000.0,0.0,4954000.0,-7926000.0,-13067000.0,8300000.0,-90000.0,0.0,8210000.0,6711000.0,5757000.0,8132000.0,52391000.0,72991000.0,-34273000.0,-14917000.0,-72991000.0,-15480000.0,XBRL 2025
2024,1414,USD,1,1942148000.0,-479416000.0,1462732000.0,1421922000.0,0.0,76208000.0,-622168000.0,-527590000.0,113651000.0,213384000.0,-822723000.0,-479451000.0,195956000.0,-10902000.0,0.0,185054000.0,1977751000.0,728797000.0,158055000.0,937998000.0,3802601000.0,-764400000.0,-2431554000.0,-3802601000.0,-248300000.0,XBRL 2025
2024,1416,USD,1,78448000.0,-24905000.0,53543000.0,58139000.0,0.0,2518000.0,-16678000.0,-24196000.0,2528000.0,5899000.0,-32447000.0,-24542000.0,3668000.0,-261000.0,0.0,3407000.0,0.0,16238000.0,12703000.0,103769000.0,132710000.0,-39185000.0,-69952000.0,-132710000.0,-15418000.0,XBRL 2025
2024,1458,USD,1,1370582000.0,-739018000.0,631564000.0,556165000.0,0.0,36274000.0,-544404000.0,-109991000.0,271424000.0,78242000.0,-304729000.0,-197421000.0,90289000.0,-1120000.0,0.0,89169000.0,1141117000.0,1326579000.0,320402000.0,1125123000.0,3913221000.0,-716250000.0,-2149704000.0,-3913221000.0,-1024724000.0,XBRL 2025
2024,1609,USD,1,329998000.0,-81349000.0,248649000.0,222041000.0,0.0,5171000.0,-50124000.0,-72336000.0,17326000.0,16339000.0,-88795000.0,-87611000.0,50806000.0,-6331000.0,0.0,44475000.0,99595000.0,64975000.0,63726000.0,385664000.0,613960000.0,-244808000.0,-270989000.0,-613960000.0,-75980000.0,XBRL 2025
2024,1618,USD,1,800973000.0,-87336000.0,713637000.0,664664000.0,0.0,37671000.0,-227606000.0,-260159000.0,39790000.0,32833000.0,-415142000.0,-183132000.0,104061000.0,-2493000.0,0.0,101568000.0,995901000.0,191860000.0,26601000.0,436719000.0,1651081000.0,-388836000.0,-986098000.0,-1651081000.0,-79186000.0,XBRL 2025
2024,1686,USD,1,1966873000.0,-396677000.0,1570196000.0,1420864000.0,0.0,58290000.0,-679601000.0,-195093000.0,206536000.0,786000.0,-667372000.0,-579790000.0,232896000.0,24386000.0,0.0,257282000.0,2187993000.0,712220000.0,255294000.0,1096726000.0,4252233000.0,-1124944000.0,-2413842000.0,-4252233000.0,-449585000.0,XBRL 2025
2024,1729,USD,1,493476000.0,-60105000.0,433371000.0,396669000.0,0.0,19030000.0,-150649000.0,-163356000.0,24028000.0,26303000.0,-263674000.0,-124332000.0,27693000.0,-1050000.0,0.0,26643000.0,481305000.0,91280000.0,24749000.0,239347000.0,836681000.0,-203890000.0,-529733000.0,-836681000.0,-39153000.0,XBRL 2025
2024,1796,USD,1,14050000.0,-8180000.0,5870000.0,6119000.0,0.0,161000.0,-3651000.0,-5412000.0,2763000.0,4037000.0,-2263000.0,-4600000.0,-583000.0,-86000.0,0.0,-669000.0,1821000.0,7355000.0,4238000.0,12429000.0,25843000.0,-7207000.0,-9807000.0,-25843000.0,-10269000.0,XBRL 2025
2024,1856,USD,1,1109668000.0,-243551000.0,866117000.0,782082000.0,0.0,34884000.0,-284299000.0,-323448000.0,79856000.0,150442000.0,-377449000.0,-276690000.0,162827000.0,-6398000.0,0.0,156429000.0,835003000.0,362951000.0,49755000.0,651845000.0,1899554000.0,-466227000.0,-1009594000.0,-1899554000.0,-123355000.0,XBRL 2025
2024,1910,USD,1,1368915000.0,-439551000.0,929364000.0,981980000.0,0.0,31601000.0,-207105000.0,-625749000.0,70939000.0,75553000.0,-686362000.0,-232501000.0,94718000.0,-2574000.0,0.0,92144000.0,1034210000.0,300987000.0,115397000.0,816406000.0,2267000000.0,-222245000.0,-1191762000.0,-2267000000.0,-464005000.0,XBRL 2025
2024,1919,USD,1,478034000.0,-365709000.0,112325000.0,123253000.0,0.0,18174000.0,-311442000.0,-47833000.0,258038000.0,10252000.0,-90985000.0,-25510000.0,24932000.0,-12895000.0,3101000.0,15138000.0,509419000.0,826320000.0,221905000.0,361471000.0,1919115000.0,-303148000.0,-1048690000.0,-1919115000.0,-442111000.0,XBRL 2025
2024,1922,USD,1,252000.0,-113000.0,139000.0,29000.0,0.0,0.0,0.0,-26000.0,0.0,12000.0,-14000.0,-877000.0,-862000.0,13000.0,0.0,-849000.0,35000.0,12000.0,90000.0,144000.0,281000.0,-200000.0,-26000.0,-281000.0,-947000.0,XBRL 2025
2024,1925,USD,1,41717000.0,-19934000.0,21783000.0,14722000.0,0.0,50000.0,-2000.0,-12992000.0,0.0,4530000.0,-8464000.0,-5391000.0,917000.0,-36000.0,0.0,881000.0,0.0,4492000.0,8782000.0,19263000.0,32537000.0,-15700000.0,-12872000.0,-32537000.0,-3138000.0,XBRL 2025
2024,1966,USD,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1548000.0,-1548000.0,6000.0,0.0,-1542000.0,0.0,0.0,0.0,3142000.0,3142000.0,0.0,0.0,-3142000.0,-4684000.0,XBRL 2025
