year,syndicate,managing_agent,syndicate_cob,harmonised_lob,aggregate_lob,gross_written_premium,gross_earned_premium,gross_incurred,operating_expenses,gross_uw_result,net_uw_result,unit,currency,gross_loss_ratio,gross_expense_ratio,gross_combined_ratio,net_uw_margin
2016,2014,Pembroke,MAT,MAT,MAT,7480.0,6311.0,-4637.0,-2314.0,-640.0,-839.0,1000,GBP,73.47,36.67,110.14,-13.29
2016,2088,Catlin,MAT,MAT,MAT,25317.0,22801.0,-13156.0,-7405.0,2240.0,-1250.0,1000,GBP,57.7,32.48,90.18,-5.48
2016,2121,Argenta,MAT,MAT,MAT,25354.0,25721.0,-9926.0,-11331.0,4464.0,2025.0,1000,GBP,38.59,44.05,82.64,7.87
2016,2468,Neon,MAT,MAT,MAT,18420.0,18799.0,-18956.0,-9401.0,-9558.0,-7732.0,1000,GBP,100.84,50.01,150.85,-41.13
2016,2488,Chubb,MAT,MAT,MAT,47160.0,44164.0,25834.0,-13804.0,56194.0,46130.0,1000,GBP,58.5,31.26,89.76,104.45
2016,2791,MAP,MAT,MAT,MAT,6655.0,7707.0,1519.0,-3878.0,5348.0,4884.0,1000,GBP,19.71,50.32,70.03,63.37
2016,2999,QBE,MAT,MAT,MAT,124549.0,117554.0,-57578.0,-24373.0,35603.0,25239.0,1000,GBP,48.98,20.73,69.71,21.47
2016,3000,Markel,MAT,MAT,MAT,100840.0,102189.0,-69780.0,-35532.0,-3123.0,-8421.0,1000,GBP,68.29,34.77,103.06,-8.24
2016,318,Beaufort,MAT,MAT,MAT,3118.0,4053.0,-2720.0,-1387.0,-54.0,-1214.0,1000,GBP,67.11,34.22,101.33,-29.95
2016,33,Hiscox,MAT,MAT,MAT,89023.0,81250.0,-46506.0,-27561.0,7183.0,6742.0,1000,GBP,57.24,33.92,91.16,8.3
2016,3624,Hiscox,MAT,MAT,MAT,93020.0,85950.0,-73767.0,-24635.0,-12452.0,-11204.0,1000,GBP,85.83,28.66,114.49,-13.04
2016,382,Hardy,MAT,MAT,MAT,46317.0,43077.0,-38183.0,-14483.0,-9589.0,-7663.0,1000,GBP,88.64,33.62,122.26,-17.79
2016,4000,Pembroke,MAT,MAT,MAT,17539.0,19013.0,-20256.0,-7369.0,-8612.0,-1612.0,1000,GBP,106.54,38.76,145.3,-8.48
2016,4141,HCC,MAT,MAT,MAT,9181.0,7984.0,-5384.0,-3010.0,-410.0,-2606.0,1000,GBP,67.43,37.7,105.13,-32.64
2016,435,Faraday,MAT,MAT,MAT,5413.0,5687.0,4767.0,-678.0,9776.0,8252.0,1000,GBP,83.82,11.92,95.74,145.1
2016,4711,Aspen,MAT,MAT,MAT,46898.0,46405.0,-22976.0,-14728.0,8701.0,-368.0,1000,GBP,49.51,31.74,81.25,-0.79
2016,5000,Travelers,MAT,MAT,MAT,53128.0,48838.0,-24719.0,-19860.0,4259.0,5440.0,1000,GBP,50.61,40.67,91.28,11.14
2016,5820,AmTrust,MAT,MAT,MAT,1464.0,928.0,-612.0,-232.0,84.0,104.0,1000,GBP,65.95,25.0,90.95,11.21
2016,609,Atrium,MAT,MAT,MAT,70930.0,79149.0,-37814.0,-36692.0,4643.0,5351.0,1000,GBP,47.78,46.36,94.14,6.76
2016,727,Meacock,MAT,MAT,MAT,62.0,594.0,430.0,-350.0,674.0,674.0,1000,GBP,72.39,58.92,131.31,113.47
2016,1200,Argo,Marine,MAT,MAT,37400.0,29100.0,-18000.0,-9900.0,1200.0,-1500.0,1000,GBP,61.86,34.02,95.88,-5.15
2016,1221,Navigators,Marine,MAT,MAT,40426.0,41474.0,-24182.0,-11771.0,5521.0,7670.0,1000,GBP,58.31,28.38,86.69,18.49
2016,2012,Arch,Marine,MAT,MAT,31753.0,35667.0,-19226.0,-11543.0,4898.0,367.0,1000,GBP,53.9,32.36,86.26,1.03
2016,2015,Channel,Marine,MAT,MAT,10845.0,10529.0,-7535.0,-4109.0,-1115.0,-837.0,1000,GBP,71.56,39.03,110.59,-7.95
2016,510,TMK,Marine,MAT,MAT,196193.0,203302.0,-115173.0,-71944.0,16185.0,3458.0,1000,GBP,56.65,35.39,92.04,1.7
2016,5151,Endurance,Marine,MAT,MAT,27517.0,24299.0,-19346.0,-6319.0,-1366.0,-1916.0,1000,GBP,79.62,26.01,105.63,-7.89
2016,5678,Vibe,Marine,MAT,MAT,15.0,9.0,44.0,-49.0,4.0,-7.0,1000,GBP,488.89,544.44,1033.33,-77.78
2016,4444,Canopius,Marine and Energy,MAT,MAT,75149.0,67326.0,-42770.0,-24776.0,-220.0,-5464.0,1000,GBP,63.53,36.8,100.33,-8.12
2016,457,Munich Re,Marine and Energy,MAT,MAT,0.0,0.0,0.0,0.0,0.0,0.0,1000,GBP,,,,
2016,1084,Chaucer,Miscellaneous,Pecuniary loss,MAT,65400.0,53400.0,-75800.0,-33400.0,-55800.0,-35800.0,1000,GBP,141.95,62.55,204.5,-67.04
2016,1110,ProSight,Miscellaneous,Pecuniary loss,MAT,5064.0,8010.0,-6453.0,-2335.0,-778.0,-1059.0,1000,GBP,80.56,29.15,109.71,-13.22
2016,1218,Newline,Miscellaneous,Pecuniary loss,MAT,3265.0,3079.0,-7036.0,-1504.0,-5461.0,-2295.0,1000,GBP,228.52,48.85,277.37,-74.54
2016,1221,Navigators,Miscellaneous,Pecuniary loss,MAT,7625.0,4704.0,-2732.0,-2040.0,-68.0,338.0,1000,GBP,58.08,43.37,101.45,7.19
2016,1225,Aegis,Miscellaneous,Pecuniary loss,MAT,4800.0,4200.0,-1900.0,-7900.0,-5600.0,-5900.0,1000,GBP,45.24,188.1,233.34,-140.48
2016,1301,StarStone,Miscellaneous,Pecuniary loss,MAT,1399.0,1099.0,-303.0,-422.0,374.0,295.0,1000,GBP,27.57,38.4,65.97,26.84
2016,1414,Ascot,Miscellaneous,Pecuniary loss,MAT,20696.0,13628.0,-3839.0,-5517.0,4272.0,3409.0,1000,GBP,28.17,40.48,68.65,25.01
2016,1458,Ren Re,Miscellaneous,Pecuniary loss,MAT,24584.743,14314.358,-7255.75,-5022.865,2035.743,953.123,1000,GBP,50.69,35.09,85.78,6.66
2016,1729,Asta,Miscellaneous,Pecuniary loss,MAT,3750.0,2692.0,-1858.0,-1422.0,-588.0,-931.0,1000,GBP,69.02,52.82,121.84,-34.58
2016,1861,AmTrust,Miscellaneous,Pecuniary loss,MAT,145.0,148.0,-27.0,-69.0,52.0,53.0,1000,GBP,18.24,46.62,64.86,35.81
2016,2001,MS Amlin,Miscellaneous,Pecuniary loss,MAT,65300.0,73300.0,-44200.0,-26600.0,2499.99999999999,-1300.00000000001,1000,GBP,60.3,36.29,96.59,-1.77
2016,2007,Novae,Miscellaneous,Pecuniary loss,MAT,200.0,200.0,-100.0,-100.0,0.0,0.0,1000,GBP,50.0,50.0,100.0,0.0
2016,2014,Pembroke,Miscellaneous,Pecuniary loss,MAT,9091.0,5044.0,-2176.0,-1739.0,1129.0,132.0,1000,GBP,43.14,34.48,77.62,2.62
2016,218,ERS,Miscellaneous,Pecuniary loss,MAT,12266.0,15292.0,-8683.0,-4485.0,2124.0,2157.0,1000,GBP,56.78,29.33,86.11,14.11
2016,2488,Chubb,Miscellaneous,Pecuniary loss,MAT,13687.0,13882.0,-10076.0,-7366.0,-3560.0,-462.0,1000,GBP,72.58,53.06,125.64,-3.33
2016,2791,MAP,Miscellaneous,Pecuniary loss,MAT,-6.0,259.0,-322.0,-72.0,-135.0,-124.0,1000,GBP,124.32,27.8,152.12,-47.88
2016,2999,QBE,Miscellaneous,Pecuniary loss,MAT,10.0,10.0,1326.0,-222.0,1114.0,-1311.0,1000,GBP,13260.0,2220.0,15480.0,-13110.0
2016,3000,Markel,Miscellaneous,Pecuniary loss,MAT,14265.0,16571.0,-13121.0,-5026.0,-1576.0,-2151.0,1000,GBP,79.18,30.33,109.51,-12.98
2016,33,Hiscox,Miscellaneous,Pecuniary loss,MAT,83386.0,89830.0,-36128.0,-37976.0,15726.0,3838.0,1000,GBP,40.22,42.28,82.5,4.27
2016,3624,Hiscox,Miscellaneous,Pecuniary loss,MAT,109604.0,90739.0,-71719.0,-28387.0,-9367.0,-9569.0,1000,GBP,79.04,31.28,110.32,-10.55
2016,4000,Pembroke,Miscellaneous,Pecuniary loss,MAT,44681.0,47026.0,-31996.0,-15709.0,-679.0,7084.0,1000,GBP,68.04,33.4,101.44,15.06
2016,4141,HCC,Miscellaneous,Pecuniary loss,MAT,9233.0,8282.0,-4685.0,-2478.0,1119.0,-1240.0,1000,GBP,56.57,29.92,86.49,-14.97
2016,435,Faraday,Miscellaneous,Pecuniary loss,MAT,196.0,175.0,-2326.0,-55.0,-2206.0,-1731.0,1000,GBP,1329.14,31.43,1360.57,-989.14
2016,4444,Canopius,Miscellaneous,Pecuniary loss,MAT,0.0,0.0,-5705.0,0.0,-5705.0,-5705.0,1000,GBP,,,,
2016,5000,Travelers,Miscellaneous,Pecuniary loss,MAT,2422.0,2251.0,-1030.0,-1029.0,192.0,164.0,1000,GBP,45.76,45.71,91.47,7.29
2016,1084,Chaucer,Motor (other classes),Motor,Motor,-300.0,33700.0,-36700.0,-1000.0,-4000.0,-700.0,1000,GBP,108.9,2.97,111.87,-2.08
2016,1206,AmTrust,Motor (other classes),Motor,Motor,35.0,14.0,-6539.0,-5.0,-6530.0,-6039.0,1000,GBP,46707.14,35.71,46742.85,-43135.71
2016,1414,Ascot,Motor (other classes),Motor,Motor,-294.0,-184.0,3655.0,440.0,3911.0,4366.0,1000,GBP,-1986.41,-239.13,-2225.54,-2372.83
2016,1729,Asta,Motor (other classes),Motor,Motor,3690.0,4925.0,-2853.0,-1903.0,169.0,-108.0,1000,GBP,57.93,38.64,96.57,-2.19
2016,2001,MS Amlin,Motor (other classes),Motor,Motor,208200.0,186400.0,-169400.0,-65000.0,-48000.0,-39300.0,1000,GBP,90.88,34.87,125.75,-21.08
2016,2007,Novae,Motor (other classes),Motor,Motor,8600.0,6300.0,-4500.0,-2400.0,-600.0,-1300.0,1000,GBP,71.43,38.1,109.53,-20.63
2016,2121,Argenta,Motor (other classes),Motor,Motor,1233.0,1260.0,-994.0,-467.0,-201.0,-309.0,1000,GBP,78.89,37.06,115.95,-24.52
2016,218,ERS,Motor (other classes),Motor,Motor,390539.0,379781.0,-430170.0,-104794.0,-155183.0,-38818.0,1000,GBP,113.27,27.59,140.86,-10.22
2016,2468,Neon,Motor (other classes),Motor,Motor,30.0,30.0,21.0,0.0,51.0,90.0,1000,GBP,70.0,0.0,70.0,300.0
2016,2791,MAP,Motor (other classes),Motor,Motor,40758.0,37182.0,-34018.0,-11924.0,-8760.0,-2679.0,1000,GBP,91.49,32.07,123.56,-7.21
2016,318,Beaufort,Motor (other classes),Motor,Motor,175.0,238.0,-188.0,-151.0,-101.0,-137.0,1000,GBP,78.99,63.45,142.44,-57.56
2016,3624,Hiscox,Motor (other classes),Motor,Motor,28718.0,24056.0,-19219.0,-7218.0,-2381.0,-2302.0,1000,GBP,79.89,30.0,109.89,-9.57
2016,435,Faraday,Motor (other classes),Motor,Motor,-16.0,-16.0,1115.0,0.0,1099.0,1110.0,1000,GBP,-6968.75,-0.0,-6968.75,-6937.5
2016,4444,Canopius,Motor (other classes),Motor,Motor,105548.0,92839.0,-64038.0,-35582.0,-6781.0,-4908.0,1000,GBP,68.98,38.33,107.31,-5.29
2016,5151,Endurance,Motor (other classes),Motor,Motor,2564.0,1078.0,-3332.0,-380.0,-2634.0,-1682.0,1000,GBP,309.09,35.25,344.34,-156.03
2016,5678,Vibe,Motor (other classes),Motor,Motor,0.0,0.0,-33.0,-29.0,-62.0,-31.0,1000,GBP,,,,
2016,5820,AmTrust,Motor (other classes),Motor,Motor,9270.0,9679.0,-4157.0,-7248.0,-1726.0,-1726.0,1000,GBP,42.95,74.88,117.83,-17.83
2016,609,Atrium,Motor (other classes),Motor,Motor,10353.0,8746.0,-4060.0,-3376.0,1310.0,1398.0,1000,GBP,46.42,38.6,85.02,15.98
2016,727,Meacock,Motor (other classes),Motor,Motor,3212.0,2848.0,-1724.0,-985.0,139.0,139.0,1000,GBP,60.53,34.59,95.12,4.88
2016,1084,Chaucer,Motor (third party liability),Motor,Motor,1800.0,4600.0,-7600.0,0.0,-3000.0,300.0,1000,GBP,165.22,0.0,165.22,6.52
2016,1729,Asta,Motor (third party liability),Motor,Motor,379.0,228.0,-90.0,-91.0,47.0,27.0,1000,GBP,39.47,39.91,79.38,11.84
2016,2001,MS Amlin,Motor (third party liability),Motor,Motor,46700.0,42700.0,-36600.0,-14900.0,-8800.0,-7900.0,1000,GBP,85.71,34.89,120.6,-18.5
2016,2088,Catlin,Motor (third party liability),Motor,Motor,1570.0,1536.0,-833.0,-745.0,-42.0,-138.0,1000,GBP,54.23,48.5,102.73,-8.98
2016,218,ERS,Motor (third party liability),Motor,Motor,0.0,0.0,-2.0,0.0,-2.0,-2.0,1000,GBP,,,,
2016,2791,MAP,Motor (third party liability),Motor,Motor,145.0,195.0,-214.0,-53.0,-72.0,-33.0,1000,GBP,109.74,27.18,136.92,-16.92
2016,2999,QBE,Motor (third party liability),Motor,Motor,12494.0,12495.0,-8483.0,-4012.0,0.0,-390.0,1000,GBP,67.89,32.11,100.0,-3.12
2016,3624,Hiscox,Motor (third party liability),Motor,Motor,4786.0,4009.0,-3203.0,-1203.0,-397.0,-384.0,1000,GBP,79.9,30.01,109.91,-9.58
2016,435,Faraday,Motor (third party liability),Motor,Motor,0.0,0.0,23.0,0.0,23.0,23.0,1000,GBP,,,,
2016,4444,Canopius,Motor (third party liability),Motor,Motor,36200.0,40717.0,-23525.0,-14831.0,2361.0,1166.0,1000,GBP,57.78,36.42,94.2,2.86
2016,5678,Vibe,Motor (third party liability),Motor,Motor,1089.0,169.0,-84.0,-280.0,-195.0,-216.0,1000,GBP,49.7,165.68,215.38,-127.81
2016,5820,AmTrust,Motor (third party liability),Motor,Motor,1129.0,1435.0,-887.0,-992.0,-444.0,-412.0,1000,GBP,61.81,69.13,130.94,-28.71
2016,609,Atrium,Motor (third party liability),Motor,Motor,257.0,170.0,-92.0,-45.0,33.0,33.0,1000,GBP,54.12,26.47,80.59,19.41
2016,727,Meacock,Motor (third party liability),Motor,Motor,147.0,108.0,-115.0,-44.0,-51.0,-51.0,1000,GBP,106.48,40.74,147.22,-47.22
2016,1110,ProSight,Pecuniary loss,Pecuniary loss,MAT,11663.0,9968.0,-6012.0,-2857.0,1099.0,383.0,1000,GBP,60.31,28.66,88.97,3.84
2016,1200,Argo,Pecuniary loss,Pecuniary loss,MAT,15700.0,9700.0,-9300.0,-2800.0,-2400.0,-1900.0,1000,GBP,95.88,28.87,124.75,-19.59
2016,1206,AmTrust,Pecuniary loss,Pecuniary loss,MAT,7498.0,4663.0,-506.0,-3291.0,866.0,1310.0,1000,GBP,10.85,70.58,81.43,28.09
2016,1897,Asta,Pecuniary loss,Pecuniary loss,MAT,-2.0,10.0,-3.0,-7.0,0.0,-1.0,1000,GBP,30.0,70.0,100.0,-10.0
2016,1910,Argo,Pecuniary loss,Pecuniary loss,MAT,2853.0,2344.0,-842.0,-406.0,1096.0,697.0,1000,GBP,35.92,17.32,53.24,29.74
2016,1919,Starr,Pecuniary loss,Pecuniary loss,MAT,18871.0,13186.0,-15572.0,-275.0,-2661.0,-1649.0,1000,GBP,118.09,2.09,120.18,-12.51
2016,1945,Sirius,Pecuniary loss,Pecuniary loss,MAT,7865.0,7810.0,-9285.0,-966.0,-2441.0,-3782.0,1000,GBP,118.89,12.37,131.26,-48.43
2016,1955,Barbican,Pecuniary loss,Pecuniary loss,MAT,7900.0,6800.0,-4600.0,-2400.0,-200.0,-1400.0,1000,GBP,67.65,35.29,102.94,-20.59
2016,2015,Channel,Pecuniary loss,Pecuniary loss,MAT,12896.0,11147.0,-3425.0,-3730.0,3992.0,596.0,1000,GBP,30.73,33.46,64.19,5.35
2016,2121,Argenta,Pecuniary loss,Pecuniary loss,MAT,6240.0,1223.0,-579.0,-561.0,83.0,-74.0,1000,GBP,47.34,45.87,93.21,-6.05
2016,2232,AWAC,Pecuniary loss,Pecuniary loss,MAT,3433.0,1673.0,-1049.0,-831.0,-207.0,-576.0,1000,GBP,62.7,49.67,112.37,-34.43
2016,2526,AmTrust,Pecuniary loss,Pecuniary loss,MAT,123.0,123.0,-1350.0,0.0,-1227.0,-1035.0,1000,GBP,1097.56,0.0,1097.56,-841.46
2016,2786,Asta,Pecuniary loss,Pecuniary loss,MAT,2821.0,1856.0,-1602.0,-1099.0,-845.0,-921.0,1000,GBP,86.31,59.21,145.52,-49.62
2016,3334,Hamilton,Pecuniary loss,Pecuniary loss,MAT,4025.0,2860.0,-2721.0,-3079.0,-2940.0,-2897.0,1000,GBP,95.14,107.66,202.8,-101.29
2016,382,Hardy,Pecuniary loss,Pecuniary loss,MAT,19121.0,13172.0,-33735.0,-4428.0,-24991.0,-21500.0,1000,GBP,256.11,33.62,289.73,-163.23
2016,4444,Canopius,Pecuniary loss,Pecuniary loss,MAT,23877.0,17855.0,-9276.0,-6764.0,1815.0,136.0,1000,GBP,51.95,37.88,89.83,0.76
2016,4711,Aspen,Pecuniary loss,Pecuniary loss,MAT,9662.0,22665.0,-10979.0,-3034.0,8652.0,-1899.0,1000,GBP,48.44,13.39,61.83,-8.38
2016,5151,Endurance,Pecuniary loss,Pecuniary loss,MAT,26302.0,16315.0,-4673.0,-4888.0,6754.0,-339.0,1000,GBP,28.64,29.96,58.6,-2.08
2016,5678,Vibe,Pecuniary loss,Pecuniary loss,MAT,3764.0,994.0,-1142.0,-977.0,-1125.0,-1650.0,1000,GBP,114.89,98.29,213.18,-166.0
2016,1084,Chaucer,Reinsurance acceptances,Reinsurance,Reinsurance,406300.0,428800.0,-154600.0,-103000.0,171200.0,98200.0,1000,GBP,36.05,24.02,60.07,22.9
2016,1110,ProSight,Reinsurance acceptances,Reinsurance,Reinsurance,106223.0,111136.0,-68330.0,-37002.0,5804.0,8304.0,1000,GBP,61.48,33.29,94.77,7.47
2016,1176,Chaucer,Reinsurance acceptances,Reinsurance,Reinsurance,20341.0,19824.0,-8052.0,-4334.0,7438.0,7416.0,1000,GBP,40.62,21.86,62.48,37.41
2016,1200,Argo,Reinsurance acceptances,Reinsurance,Reinsurance,145700.0,138900.0,-71600.0,-32600.0,34700.0,6100.00000000001,1000,GBP,51.55,23.47,75.02,4.39
2016,1206,AmTrust,Reinsurance acceptances,Reinsurance,Reinsurance,69613.0,53515.0,-50950.0,-12365.0,-9800.0,-14951.0,1000,GBP,95.21,23.11,118.32,-27.94
2016,1218,Newline,Reinsurance acceptances,Reinsurance,Reinsurance,9303.0,8654.0,-4443.0,-3067.0,1144.0,-358.0,1000,GBP,51.34,35.44,86.78,-4.14
2016,1221,Navigators,Reinsurance acceptances,Reinsurance,Reinsurance,22617.0,24049.0,-10648.0,-6253.0,7148.0,2658.0,1000,GBP,44.28,26.0,70.28,11.05
2016,1225,Aegis,Reinsurance acceptances,Reinsurance,Reinsurance,83900.0,89400.0,-44700.0,-22800.0,21900.0,16100.0,1000,GBP,50.0,25.5,75.5,18.01
2016,1301,StarStone,Reinsurance acceptances,Reinsurance,Reinsurance,63302.0,61201.0,-26295.0,-22589.0,12317.0,-6633.0,1000,GBP,42.96,36.91,79.87,-10.84
2016,1414,Ascot,Reinsurance acceptances,Reinsurance,Reinsurance,198212.0,195894.0,-40212.0,-45790.0,109892.0,28987.0,1000,GBP,20.53,23.37,43.9,14.8
2016,1458,Ren Re,Reinsurance acceptances,Reinsurance,Reinsurance,143496.593,128199.034,-48415.25,-38234.234,41549.55,13776.972,1000,GBP,37.77,29.82,67.59,10.75
2016,1492,Capita,Reinsurance acceptances,Reinsurance,Reinsurance,25996.0,15387.0,-10610.0,-9081.0,-4304.0,-7453.0,1000,GBP,68.95,59.02,127.97,-48.44
2016,1729,Asta,Reinsurance acceptances,Reinsurance,Reinsurance,32382.0,31891.0,-24719.0,-11893.0,-4721.0,-7601.0,1000,GBP,77.51,37.29,114.8,-23.83
2016,1856,Barbican,Reinsurance acceptances,Reinsurance,Reinsurance,84686.0,49516.0,-32301.0,-15413.0,1802.0,-1679.0,1000,GBP,65.23,31.13,96.36,-3.39
2016,1861,AmTrust,Reinsurance acceptances,Reinsurance,Reinsurance,63123.0,67210.0,-44762.0,-21613.0,835.0,-1780.0,1000,GBP,66.6,32.16,98.76,-2.65
2016,1880,TMK,Reinsurance acceptances,Reinsurance,Reinsurance,72256.0,65446.0,-21224.0,-29495.0,14727.0,12724.0,1000,GBP,32.43,45.07,77.5,19.44
2016,1882,Chubb,Reinsurance acceptances,Reinsurance,Reinsurance,31006.0,40932.0,-31692.0,-9335.0,-95.0,-3385.0,1000,GBP,77.43,22.81,100.24,-8.27
2016,1884,Charles Taylor,Reinsurance acceptances,Reinsurance,Reinsurance,23955.0,17920.0,-14773.0,-8934.0,-5787.0,-7294.0,1000,GBP,82.44,49.85,132.29,-40.7
2016,1897,Asta,Reinsurance acceptances,Reinsurance,Reinsurance,30167.0,22961.0,-14053.0,-7557.0,1351.0,-2081.0,1000,GBP,61.2,32.91,94.11,-9.06
2016,1910,Argo,Reinsurance acceptances,Reinsurance,Reinsurance,143248.0,219401.0,-131450.0,-45418.0,42533.0,-7211.0,1000,GBP,59.91,20.7,80.61,-3.29
2016,1919,Starr,Reinsurance acceptances,Reinsurance,Reinsurance,112810.0,155443.0,-96950.0,-16572.0,41921.0,8703.0,1000,GBP,62.37,10.66,73.03,5.6
2016,1945,Sirius,Reinsurance acceptances,Reinsurance,Reinsurance,58361.0,52367.0,-31107.0,-17106.0,4154.0,-814.0,1000,GBP,59.4,32.67,92.07,-1.55
2016,1955,Barbican,Reinsurance acceptances,Reinsurance,Reinsurance,142600.0,143100.0,-104800.0,-35200.0,3099.99999999999,16500.0,1000,GBP,73.24,24.6,97.84,11.53
2016,2001,MS Amlin,Reinsurance acceptances,Reinsurance,Reinsurance,750500.0,703400.0,-396700.0,-204200.0,102500.0,-35500.0,1000,GBP,56.4,29.03,85.43,-5.05
2016,2007,Novae,Reinsurance acceptances,Reinsurance,Reinsurance,265000.0,324400.0,-208400.0,-101200.0,14800.0,-31300.0,1000,GBP,64.24,31.2,95.44,-9.65
2016,2012,Arch,Reinsurance acceptances,Reinsurance,Reinsurance,417.0,466.0,-221.0,-24.0,221.0,172.0,1000,GBP,47.42,5.15,52.57,36.91
2016,2014,Pembroke,Reinsurance acceptances,Reinsurance,Reinsurance,80762.0,77675.0,-65775.0,-19477.0,-7577.0,-9343.0,1000,GBP,84.68,25.07,109.75,-12.03
2016,2015,Channel,Reinsurance acceptances,Reinsurance,Reinsurance,57345.0,48666.0,-46021.0,-17062.0,-14417.0,-7337.0,1000,GBP,94.56,35.06,129.62,-15.08
2016,2121,Argenta,Reinsurance acceptances,Reinsurance,Reinsurance,93733.0,86487.0,-36808.0,-29298.0,20381.0,6802.0,1000,GBP,42.56,33.88,76.44,7.86
2016,218,ERS,Reinsurance acceptances,Reinsurance,Reinsurance,0.0,0.0,-456.0,-3.0,-459.0,3190.0,1000,GBP,,,,
2016,2232,AWAC,Reinsurance acceptances,Reinsurance,Reinsurance,96236.0,94493.0,-51410.0,-26953.0,16130.0,2579.0,1000,GBP,54.41,28.52,82.93,2.73
2016,2468,Neon,Reinsurance acceptances,Reinsurance,Reinsurance,27368.0,21896.0,-17269.0,-15020.0,-10393.0,-24087.0,1000,GBP,78.87,68.6,147.47,-110.01
2016,2488,Chubb,Reinsurance acceptances,Reinsurance,Reinsurance,95963.0,99092.0,-37101.0,-6892.0,55099.0,2694.0,1000,GBP,37.44,6.96,44.4,2.72
2016,2526,AmTrust,Reinsurance acceptances,Reinsurance,Reinsurance,7684.0,5899.0,-4934.0,-15.0,950.0,-1346.0,1000,GBP,83.64,0.25,83.89,-22.82
2016,2786,Asta,Reinsurance acceptances,Reinsurance,Reinsurance,28277.0,14106.0,-12125.0,-8825.0,-6844.0,-5907.0,1000,GBP,85.96,62.56,148.52,-41.88
2016,2791,MAP,Reinsurance acceptances,Reinsurance,Reinsurance,93294.0,94685.0,-17974.0,-30691.0,46020.0,25388.0,1000,GBP,18.98,32.41,51.39,26.81
2016,2999,QBE,Reinsurance acceptances,Reinsurance,Reinsurance,447985.0,416860.0,-219309.0,-113141.0,84410.0,2146.0,1000,GBP,52.61,27.14,79.75,0.51
2016,3000,Markel,Reinsurance acceptances,Reinsurance,Reinsurance,158019.0,155974.0,-56509.0,-55681.0,43784.0,14992.0,1000,GBP,36.23,35.7,71.93,9.61
2016,318,Beaufort,Reinsurance acceptances,Reinsurance,Reinsurance,50860.0,53347.0,-32003.0,-17050.0,4294.0,-135.0,1000,GBP,59.99,31.96,91.95,-0.25
2016,33,Hiscox,Reinsurance acceptances,Reinsurance,Reinsurance,300781.0,283747.0,-84741.0,-38378.0,160628.0,27657.0,1000,GBP,29.86,13.53,43.39,9.75
2016,3334,Hamilton,Reinsurance acceptances,Reinsurance,Reinsurance,31904.0,13931.0,-8376.0,-6944.0,-1389.0,-3407.0,1000,GBP,60.12,49.85,109.97,-24.46
2016,3624,Hiscox,Reinsurance acceptances,Reinsurance,Reinsurance,18697.0,16920.0,-11027.0,-5769.0,124.0,124.0,1000,GBP,65.17,34.1,99.27,0.73
2016,382,Hardy,Reinsurance acceptances,Reinsurance,Reinsurance,109546.0,113286.0,-72933.0,-38087.0,2266.0,1569.0,1000,GBP,64.38,33.62,98.0,1.38
2016,386,QBE,Reinsurance acceptances,Reinsurance,Reinsurance,41372.0,39599.0,-14871.0,-11967.0,12761.0,10017.0,1000,GBP,37.55,30.22,67.77,25.3
2016,4000,Pembroke,Reinsurance acceptances,Reinsurance,Reinsurance,93124.0,85066.0,-66710.0,-23479.0,-5123.0,-8016.0,1000,GBP,78.42,27.6,106.02,-9.42
2016,4141,HCC,Reinsurance acceptances,Reinsurance,Reinsurance,35965.0,35669.0,-12344.0,-9268.0,14057.0,4953.0,1000,GBP,34.61,25.98,60.59,13.89
2016,435,Faraday,Reinsurance acceptances,Reinsurance,Reinsurance,194668.0,176274.0,-75320.0,-53063.0,47891.0,29259.0,1000,GBP,42.73,30.1,72.83,16.6
2016,4444,Canopius,Reinsurance acceptances,Reinsurance,Reinsurance,281980.0,257373.0,-110812.0,-71287.0,75274.0,39213.0,1000,GBP,43.06,27.7,70.76,15.24
2016,457,Munich Re,Reinsurance acceptances,Reinsurance,Reinsurance,107092.0,141344.0,-60042.0,-44646.0,36656.0,36115.0,1000,GBP,42.48,31.59,74.07,25.55
2016,4711,Aspen,Reinsurance acceptances,Reinsurance,Reinsurance,182475.0,172881.0,-139771.0,-56982.0,-23872.0,1449.0,1000,GBP,80.85,32.96,113.81,0.84
2016,5000,Travelers,Reinsurance acceptances,Reinsurance,Reinsurance,56296.0,63788.0,-29573.0,-28614.0,5601.0,-2221.0,1000,GBP,46.36,44.86,91.22,-3.48
2016,510,TMK,Reinsurance acceptances,Reinsurance,Reinsurance,100903.0,103595.0,-30515.0,-31673.0,41407.0,11259.0,1000,GBP,29.46,30.57,60.03,10.87
2016,5151,Endurance,Reinsurance acceptances,Reinsurance,Reinsurance,33947.0,52142.0,-25132.0,-12647.0,14363.0,10843.0,1000,GBP,48.2,24.25,72.45,20.8
2016,557,TMK,Reinsurance acceptances,Reinsurance,Reinsurance,16718.0,17227.0,-6384.0,-4802.0,6041.0,3931.0,1000,GBP,37.06,27.87,64.93,22.82
2016,5678,Vibe,Reinsurance acceptances,Reinsurance,Reinsurance,19079.0,12053.0,-7804.0,-6521.0,-2272.0,-4089.0,1000,GBP,64.75,54.1,118.85,-33.93
