syndicate,year,managing_agent,gross_written_premium,outward_reinsurance_premium,net_written_premium,net_earned_premium,other_technical_income,technical_investment_income,gross_claims_paid,gross_change_in_provision_for_claims,ri_share_claims_paid,ri_share_change_in_provision_for_claims,net_claims_incrred,operating_expenses,balance_on_technical_account,profit_loss_on_exchange,other_non_technical_income,result_before_tax,financial_investments,ri_assets,unearned_premium,other_assets,total_assets,provisions_for_unearned_premium,claims_outstanding,other_liabilities,total_liabilities,currency,unit,net_loss_ratio,expense_ratio,combined_ratio,ri_cession_rate,net_retention_rate,technical_account_margin,pretax_margin,roa,ri_to_total_assets,reserve_ratio,gwp_size_bucket
1971,2022,Apollo,217566.26,-109716.463,107849.797,79105.586,0.0,-986.845,-33609.547,-91133.726,20463.124,42169.209,-62110.94,-4993.701,11014.1,483.831,0.0,11497.931,15727.644,118886.178,58001.595,278085.895,470701.312,-116382.846,-245272.341,-109046.125,-470701.312,GBP,1000,78.52,6.31,84.83,50.43,49.57,13.92,14.53,2.44,25.26,310.06,Mid (200-500m)
1988,2022,Asta (CFC),179460.396,-6411.013,173049.383,112745.305,0.0,289.857,-10074.205,-37019.062,0.0,0.0,-47093.267,-49565.166,16376.729,-1572.054,0.0,14804.675,24424.132,0.0,5242.612,144702.689,174369.433,-102426.081,-44231.269,-27712.083,-174369.433,GBP,1000,41.77,43.96,85.73,3.57,96.43,14.53,13.13,8.49,0.0,39.23,Small (50-200m)
2010,2022,Lancashire,337023.915,-75925.177,261098.738,243933.501,0.0,-3276.675,-166028.393,-98825.899,42574.68,19171.548,-203108.064,-76951.807,-39403.045,5187.264,-143.583,-34359.364,174267.367,235182.872,8883.526,252608.38,670942.145,-130245.382,-556743.293,16046.53,-670942.145,GBP,1000,83.26,31.55,114.81,22.53,77.47,-16.15,-14.09,-5.12,35.05,228.24,Mid (200-500m)
2019,2022,Talbot,488960.742,0.0,488960.742,549563.778,0.0,-11214.873,-337256.16,-67742.797,0.0,0.0,-404998.957,-185256.928,-51906.98,-206.684,0.0,-52113.664,628879.569,0.0,0.0,148920.718,777800.287,-269535.755,-495870.881,-12393.651,-777800.287,GBP,1000,73.69,33.71,107.4,-0.0,100.0,-9.45,-9.48,-6.7,0.0,90.23,Mid (200-500m)
2357,2022,Nephila,470608.25,-117692.566,352915.684,347226.775,0.0,4374.503,-354411.564,57607.359,182481.939,-41831.298,-156153.564,-43610.455,151837.259,666.519,0.0,152503.778,436356.263,262698.969,23857.685,513537.119,1236450.036,-123601.841,-629208.692,-483639.503,-1236450.036,GBP,1000,44.97,12.56,57.53,25.01,74.99,43.73,43.92,12.33,21.25,181.21,Mid (200-500m)
2358,2022,Nephila,39678.707,-1904.088,37774.619,15406.062,0.0,34.413,-42.799,-7493.382,0.0,55.265,-7480.916,-6174.197,1785.362,-28.4,0.0,1756.962,986.422,56.339,998.079,35011.739,37052.579,-23280.981,-7753.711,-6017.887,-37052.579,GBP,1000,48.56,40.08,88.63,4.8,95.2,11.59,11.4,4.74,0.15,50.33,Micro (<50m)
2623,2022,Beazley,3177162.22761,-712502.41395,2464659.81366,2388121.0001,0.0,-42695.1909,-1224938.31509,-787735.29518,223947.70556,424152.4557,-1364573.44901,-809085.08743,171767.27276,5211.89191,979.0509,177958.21557,3743731.58239,1520472.53106,383628.2338,1987767.37811,7635599.72536,-1668077.298,-4797491.74269,-1170030.68467,-7635599.72536,GBP,1000,57.14,33.88,91.02,22.43,77.57,7.19,7.45,2.33,19.91,200.89,XL (>1bn)
2689,2022,Asta (Hampden),78875.696,-8846.366,70029.33,66179.018,0.0,-1049.716,-24229.899,-21060.777,2249.667,-4871.776,-47912.785,-26316.734,-9100.217,-1225.906,0.0,-10326.123,32429.184,7832.521,3091.337,85956.271,129309.313,-48886.578,-90780.985,10358.25,-129309.313,GBP,1000,72.4,39.77,112.16,11.22,88.78,-13.75,-15.6,-7.99,6.06,137.17,Small (50-200m)
2880,2022,Asta (OIC SiaB),14819.265,-2955.981,11863.284,7714.638,0.0,0.0,0.0,-6835.19,0.0,1777.336,-5057.854,-2004.498,652.286,12.482,0.0,664.768,0.0,1777.336,230.301,15268.656,17276.293,-4503.514,-6835.19,-5937.589,-17276.293,GBP,1000,65.56,25.98,91.54,19.95,80.05,8.46,8.62,3.85,10.29,88.6,Micro (<50m)
2987,2022,Brit,2385801.749,-842109.405,1543692.344,1452780.752,0.0,10089.508,-1086408.53,-480974.245,510860.973,212263.82,-844257.982,-594911.013,23701.265,-38806.616,0.0,-15105.351,2176563.994,2290749.824,428413.159,1749669.07364,6645396.05064,-1025978.648,-4510719.637,-1108697.76564,-6645396.05064,GBP,1000,58.11,40.95,99.06,35.3,64.7,1.63,-1.04,-0.23,34.47,310.49,XL (>1bn)
3010,2022,Lancashire,278287.533,-91994.81,186292.723,154113.834,1576.215,-537.924,-49967.137,-118924.481,17589.161,65959.723,-85342.734,-51036.463,18772.928,-1027.19,0.0,17745.738,95998.723,93547.465,58369.099,276500.507,524415.794,-175158.617,-217536.165,-131721.012,-524415.794,GBP,1000,55.38,33.12,88.49,33.06,66.94,12.18,11.51,3.38,17.84,141.15,Mid (200-500m)
33,2022,Hiscox,1671190.942,-694385.441,976805.501,947237.044,0.0,-34814.448,-763945.005,14650.327,488423.563,-112136.661,-373007.776,-358401.806,181013.014,-25396.085,0.0,155616.929,1604653.993,1724403.063,248011.521,944078.576,4521147.153,-745677.646,-2997076.316,-778393.191,-4521147.153,GBP,1000,39.38,37.84,77.22,41.55,58.45,19.11,16.43,3.44,38.14,316.4,XL (>1bn)
3456,2022,Asta (Greenlight),5021.834,-493.956,4527.878,554.88,0.0,0.0,0.0,-411.604,0.0,3.216,-408.388,-869.06,-722.568,20.984,0.0,-701.584,0.0,3.216,439.842,5654.093,6097.151,-4429.641,-406.955,-1260.555,-6097.151,GBP,1000,73.6,156.62,230.22,9.84,90.16,-130.22,-126.44,-11.51,0.05,73.34,Micro (<50m)
3500,2022,RiverStone,1107696.035,-546.523,1107149.512,1134602.059,3350.404,-48419.57672,-883105.575,-417107.297,216661.038,53623.866,-1029927.968,-20682.318,38922.60028,8766.614,0.0,47689.21428,1703374.874,466817.459,8649.186,592213.694,2771055.213,-97792.914,-2462744.772,-210517.527,-2771055.213,GBP,1000,90.77,1.82,92.6,0.05,99.95,3.43,4.2,1.72,16.85,217.06,XL (>1bn)
3623,2022,Beazley,319864.67652,-170323.40301,149541.27351,138263.69951,0.0,-3109.20055,-71509.59843,-68511.55895,27614.09505,64070.19174,-48336.87059,-71035.22049,15782.40788,-3128.70548,5137.5845,17791.2869,216900.09714,236964.10175,92841.36733,410709.75025,957415.31647,-155102.8296,-426794.32016,-375518.16671,-957415.31647,GBP,1000,34.96,51.38,86.34,53.25,46.75,11.41,12.87,1.86,24.75,308.68,Mid (200-500m)
3624,2022,Hiscox,204290.226,-8318.139,195972.087,196993.109,0.0,-8710.19,-226341.676,26512.745,177080.792,-125266.183,-148014.322,-87898.545,-47629.948,-6544.276,0.0,-54174.224,463314.418,393841.039,4321.448,144036.909,1005513.814,-102277.939,-761052.829,-142183.046,-1005513.814,GBP,1000,75.14,44.62,119.76,4.07,95.93,-24.18,-27.5,-5.39,39.17,386.33,Mid (200-500m)
4242,2022,Asta (Beat),278189.878,-91549.614,186640.264,162503.035,0.0,606.745,-97371.279,39037.932,60042.52,-62289.45,-60580.277,-68997.549,33531.954,-6990.858,0.0,26541.096,159169.687,118955.364,37879.501,213683.416,529687.968,-143751.114,-307495.957,-78440.897,-529687.968,GBP,1000,37.28,42.46,79.74,32.91,67.09,20.63,16.33,5.01,22.46,189.22,Mid (200-500m)
4321,2022,Beazley,8462.88197,0.0,8462.88197,3908.27402,0.0,3.48212,-12.66327,-3676.74317,0.0,0.0,-3689.40644,-2768.15049,-2545.80079,11.54542,0.0,-2534.25537,889.11796,0.0,0.0,6862.34721,7751.46517,-4598.99008,-3718.60246,566.12737,-7751.46517,GBP,1000,94.4,70.83,165.23,-0.0,100.0,-65.14,-64.84,-32.69,0.0,95.15,Micro (<50m)
5183,2022,Asta (MIC SiaB),6059.327,0.0,6059.327,7.166,0.0,0.0,0.0,-3.954,0.0,0.0,-3.954,-515.114,-511.902,-11.752,0.0,-523.654,0.0,0.0,0.0,6106.743,6106.743,-6101.124,-3.954,-1.66499999999996,-6106.743,GBP,1000,55.18,7188.31,7243.48,-0.0,100.0,-7143.48,-7307.48,-8.58,0.0,55.18,Micro (<50m)
5623,2022,Beazley,202978.41163,0.0,202978.41163,159372.95656,0.0,-3236.55742,-20003.13235,-71325.39381,0.0,0.0,-91328.52616,-42272.1163,22535.75668,-63.47092,0.0,22472.28576,0.0,0.0,0.0,313894.28525,313894.28525,-110377.09089,-184400.70066,-19116.4937,-313894.28525,GBP,1000,57.3,26.52,83.83,-0.0,100.0,14.14,14.1,7.16,0.0,115.7,Mid (200-500m)
6104,2022,Hiscox,10070.888,0.0,10070.888,11604.936,0.0,-765.704,-33359.184,35611.567,0.0,0.0,2252.383,-3211.622,9879.993,-1119.381,0.0,8760.612,0.0,0.0,0.0,55716.142,55716.142,-2579.454,-53236.602,99.9140000000002,-55716.142,GBP,1000,-19.41,27.67,8.27,-0.0,100.0,85.14,75.49,15.72,0.0,458.74,Micro (<50m)
6107,2022,Beazley,64546.02215,-2178.0611,62367.96105,76284.87027,0.0,1464.4764,-39817.01529,2766.50497,1328.49072,-5056.74172,-40778.76132,-19776.38525,17194.2001,937.70869,-0.00017,18131.90862,0.0,34640.49741,2609.4864,126149.4529,163399.43671,-25339.45269,-113170.15829,-24889.82573,-163399.43671,GBP,1000,53.46,25.92,79.38,3.37,96.63,22.54,23.77,11.1,21.2,148.35,Small (50-200m)
623,2022,Beazley,697403.03928,-156603.83894,540799.20034,524114.24942,0.0,-17917.73328,-269099.70001,-172561.65512,49234.45682,92997.53411,-299429.3642,-184913.96382,21853.18812,-978.14366,222.38207,21097.42653,793041.23572,334323.70966,84329.47645,425851.95274,1637546.37457,-366163.30273,-1055030.79529,-216352.27655,-1637546.37457,GBP,1000,57.13,35.28,92.41,22.46,77.54,4.17,4.03,1.29,20.42,201.3,Large (500m-1bn)
1084,2023,Chaucer,1698983.04,-394605.217,1304377.823,1221872.282,0.0,93335.214,-652140.811,-8249.625,161122.162,-83511.685,-582779.959,-431857.774,300569.763,-11594.647,0.0,288975.116,1739288.736,792754.276,184094.275,1287723.332,4003860.619,-844279.3,-2683852.844,-475728.475,-4003860.619,GBP,1000,47.7,35.34,83.04,23.23,76.77,24.6,23.65,7.22,19.8,219.65,XL (>1bn)
1183,2023,Talbot,1137899.972,-354218.467,783681.505,761069.162,0.0,57717.152,-581050.895,131227.572,171783.002,-96685.401,-374725.722,-267748.364,176312.228,-981.057,0.0,175331.171,1132626.218,564505.576,109277.753,742886.477,2549296.024,-584727.124,-1506735.328,-457833.572,-2549296.024,GBP,1000,49.24,35.18,84.42,31.13,68.87,23.17,23.04,6.88,22.14,197.98,XL (>1bn)
1274,2023,Antares,480037.315,-52229.313,427808.002,422365.465,0.0,39243.174,-234387.409,-42318.009,23664.473,24203.877,-228837.068,-147785.641,84985.93,318.286,0.0,85304.216,701833.211,158382.62,19833.073,411250.302,1291299.206,-208840.875,-896606.236,-185852.095,-1291299.206,GBP,1000,54.18,34.99,89.17,10.88,89.12,20.12,20.2,6.61,12.27,212.28,Mid (200-500m)
1301,2023,Inigo,880900.98,-208032.908,672868.072,607431.936,0.0,21816.265,-201239.607,-188191.657,48333.33,8454.825,-332643.109,-182028.146,114576.946,-1663.385,2915.364,115828.925,568673.896,152614.929,42533.282,347905.466,1111727.573,-309361.024,-580506.242,-221860.307,-1111727.573,GBP,1000,54.76,29.97,84.73,23.62,76.38,18.86,19.07,10.42,13.73,95.57,Large (500m-1bn)
1322,2023,Asta (Trium Cyber),8757.464,-3523.084,5234.38,1996.81,0.0,2.927,0.0,-1734.94,0.0,693.976,-1040.964,-871.854,86.919,1.934,0.0,88.853,330.867,677.583,2136.818,7293.336,10438.604,-5342.047,-1693.957,-3402.6,-10438.604,GBP,1000,52.13,43.66,95.79,40.23,59.77,4.35,4.45,0.85,6.49,84.83,Micro (<50m)
1416,2023,Asta (Beat SPA),69496.284,-17543.697,51952.587,50524.115,0.0,921.908,-9110.689,-21587.18,83.071,5250.481,-25364.317,-20444.224,5637.482,-1117.12,0.0,4520.362,0.0,8224.421,7381.528,70140.463,85746.412,-32307.037,-36517.89,-16921.485,-85746.412,GBP,1000,50.2,40.46,90.67,25.24,74.76,11.16,8.95,5.27,9.59,72.28,Small (50-200m)
1458,2023,RenaissanceRe,831172.174,-484367.907,346804.267,371929.962,0.0,35588.696,-515922.105,225395.884,232558.438,-84173.446,-142141.229,-132364.556,133012.873,-5785.918,0.0,127226.955,918465.096,980676.635,227419.907,607514.49,2734076.128,-482596.954,-1610698.27,-640780.904,-2734076.128,GBP,1000,38.22,35.59,73.81,58.28,41.72,35.76,34.21,4.65,35.87,433.06,Large (500m-1bn)
1609,2023,Asta (Mosaic),233350.954,-61176.336,172174.618,143944.135,0.0,1980.655,-13565.096,-89846.542,1232.367,20753.602,-81425.669,-64182.986,316.135,5794.35,0.0,6110.485,45254.404,39170.433,38732.18,228068.45,351225.467,-164493.878,-159378.107,-27353.482,-351225.467,GBP,1000,56.57,44.59,101.16,26.22,73.78,0.22,4.25,1.74,11.15,110.72,Mid (200-500m)
1618,2023,Asta (Ki),705251.671,-182834.135,522417.536,521144.39,0.0,28906.551,-150994.414,-220780.976,13133.732,51631.363,-307010.295,-160525.939,82514.707,-1465.011,0.0,81049.696,554107.266,125744.456,78415.305,344188.229,1102455.256,-326705.32,-574655.825,-201094.111,-1102455.256,GBP,1000,58.91,30.8,89.71,25.92,74.08,15.83,15.55,7.35,11.41,110.27,Large (500m-1bn)
1686,2023,AXIS,1419347.823,-334628.098,1084719.725,987411.744,254.64,83333.809,-538964.315,-85525.532,170871.625,-9955.55,-463573.772,-400680.669,206745.752,-14675.595,0.0,192070.157,1255143.843,560396.513,201940.484,1032660.32,3050141.16,-787442.864,-1772682.098,-490016.198,-3050141.16,GBP,1000,46.95,40.58,87.53,23.58,76.42,20.94,19.45,6.3,18.37,179.53,XL (>1bn)
1729,2023,Dale,311483.591,-37901.033,273582.558,249574.265,0.0,11552.695,-135821.325,-20978.371,29319.839,-17314.073,-144793.93,-75244.319,41088.711,911.438,0.0,42000.149,254650.409,51156.005,15788.025,164037.003,485631.442,-129238.292,-290414.067,-65979.083,-485631.442,GBP,1000,58.02,30.15,88.17,12.17,87.83,16.46,16.83,8.65,10.53,116.36,Mid (200-500m)
1796,2023,Asta (Parsyl SPA),11974.645,-6847.719,5126.926,2934.865,0.0,26.724,-98.809,-3167.536,76.061,2385.701,-804.583,-1910.142,246.864,114.551,0.0,361.415,728.009,2639.185,3725.48,8308.901,15401.575,-6278.117,-3495.174,-5628.284,-15401.575,GBP,1000,27.41,65.08,92.5,57.19,42.81,8.41,12.31,2.35,17.14,119.09,Micro (<50m)
1919,2023,Starr,421496.576,-319156.29,102340.286,93813.66,0.0,14734.571,-195647.005,1530.187,163411.962,-30009.443,-60714.299,-13988.506,33845.426,5903.862,1525.815,41275.103,420077.312,654119.762,190416.51,265339.303,1529952.887,-264074.37,-800413.067,-465465.45,-1529952.887,GBP,1000,64.72,14.91,79.63,75.72,24.28,36.08,44.0,2.7,42.75,853.19,Mid (200-500m)
1967,2023,W R Berkley,447252.616,-154555.756,292696.86,259740.759,0.0,18595.618,-155899.086,-5914.589,51442.94,-12323.213,-122693.948,-79759.97,75882.459,-1326.059,0.0,74556.4,429910.711,202405.837,57494.879,245769.176,935580.603,-224838.534,-474641.966,-236100.103,-935580.603,GBP,1000,47.24,30.71,77.94,34.56,65.44,29.21,28.7,7.97,21.63,182.74,Mid (200-500m)
1969,2023,Apollo,581617.304,-107054.327,474562.977,421135.44,0.0,19106.213,-240412.201,-64267.679,122795.676,-44678.188,-226562.392,-155207.976,58471.285,-594.708,0.0,57876.577,549600.931,305345.845,47328.725,395265.677,1297541.178,-321262.367,-708130.449,-268148.362,-1297541.178,GBP,1000,53.8,36.85,90.65,18.41,81.59,13.88,13.74,4.46,23.53,168.15,Large (500m-1bn)
1971,2023,Apollo,238750.947,-105286.095,133464.852,116093.283,0.0,8041.533,-53708.586,-97723.125,29611.969,36252.984,-85566.758,-15924.348,22643.71,132.675,0.0,22776.385,80386.941,148744.263,66419.448,326689.306,622239.958,-139406.491,-329211.266,-153622.201,-622239.958,GBP,1000,73.71,13.72,87.42,44.1,55.9,19.5,19.62,3.66,23.9,283.57,Mid (200-500m)
1985,2023,Asta (Flux),74471.263,-8347.748,66123.515,24338.657,0.0,15.898,-179.338,-14799.064,12.821,736.214,-14229.367,-10399.209,-274.021,100.923,0.0,-173.098,927.572,718.91,5750.176,64074.189,71470.847,-46357.445,-14453.359,-10660.043,-71470.847,GBP,1000,58.46,42.73,101.19,11.21,88.79,-1.13,-0.71,-0.24,1.01,59.38,Small (50-200m)
1988,2023,Asta (CFC),236160.397,-5122.081,231038.316,210478.188,0.0,3823.113,-25219.271,-55694.878,0.0,0.0,-80914.149,-88431.658,44955.494,661.816,0.0,45617.31,138953.835,0.0,5322.166,154183.808,298459.809,-121593.095,-97610.361,-79256.353,-298459.809,GBP,1000,38.44,42.01,80.46,2.17,97.83,21.36,21.67,15.28,0.0,46.38,Mid (200-500m)
2010,2023,Lancashire,364002.51,-74732.639,289269.871,277668.275,0.0,11517.596,-192545.763,102057.711,52111.527,-81845.215,-120221.74,-91454.567,77509.564,-3128.185,-75.768,74305.611,143015.079,144238.273,9186.235,308009.038,604448.625,-137071.818,-435709.012,-31667.795,-604448.625,GBP,1000,43.3,32.94,76.23,20.53,79.47,27.91,26.76,12.29,23.86,156.92,Mid (200-500m)
2019,2023,Talbot,602063.527,0.0,602063.527,578271.063,0.0,27508.932,-370188.006,-7627.815,0.0,0.0,-377815.821,-180526.253,47437.921,223.776,0.0,47661.697,574473.573,0.0,0.0,148322.401,722795.974,-278425.945,-476976.223,32606.194,-722795.974,GBP,1000,65.34,31.22,96.55,-0.0,100.0,8.2,8.24,6.59,0.0,82.48,Large (500m-1bn)
2357,2023,Nephila,349138.309,-89227.759,259910.55,309261.444,0.0,24600.455,-173089.43,114275.385,98625.332,-72598.015,-32786.728,-46046.332,255028.839,-3739.043,0.0,251289.796,583215.719,177336.398,27031.526,382310.853,1169894.496,-73741.516,-486756.271,-609396.709,-1169894.496,GBP,1000,10.6,14.89,25.49,25.56,74.44,82.46,81.25,21.48,15.16,157.39,Mid (200-500m)
2358,2023,Nephila,97774.903,-2156.654,95618.249,63402.873,0.0,792.121,-5964.357,-32519.095,4.217,503.24,-37975.995,-21835.57,4383.429,103.091,0.0,4486.52,28535.286,512.202,1287.674,70944.726,101279.888,-55215.121,-38746.627,-7318.14,-101279.888,GBP,1000,59.9,34.44,94.34,2.21,97.79,6.91,7.08,4.43,0.51,61.11,Small (50-200m)
2623,2023,Beazley,3627732.24702,-589105.54528,3038626.70174,2723337.6733,0.0,202848.61655,-1269552.70265,-34261.10591,289419.05924,-165872.43515,-1180267.18447,-995726.91855,750192.18683,3143.91512,2543.71031,755879.81226,4709652.52814,1324384.51684,304167.12503,2053351.03165,8391555.20166,-1872593.19664,-4734791.80581,-1784170.19921,-8391555.20166,GBP,1000,43.34,36.56,79.9,16.24,83.76,27.55,27.76,9.01,15.78,173.86,XL (>1bn)
2689,2023,Asta (Hampden),63622.132,-9053.668,54568.464,73491.145,0.0,1766.968,-29089.355,-17887.411,2832.891,-606.654,-44750.529,-29320.269,1187.315,108.352,0.0,1295.667,41483.655,6832.731,303.938,71728.392,120348.716,-24232.362,-103505.373,7389.019,-120348.716,GBP,1000,60.89,39.9,100.79,14.23,85.77,1.62,1.76,1.08,5.68,140.84,Small (50-200m)
2880,2023,Asta (OIC SiaB),32427.851,-6699.496,25728.355,13228.62,0.0,147.358,-1020.048,-11291.177,0.0,1667.137,-10644.088,-5232.508,-2500.618,-30.825,0.0,-2531.443,393.701,3320.218,967.091,31903.507,36584.517,-16819.06,-17583.23,-2182.227,-36584.517,GBP,1000,80.46,39.55,120.02,20.66,79.34,-18.9,-19.14,-6.92,9.08,132.92,Micro (<50m)
2987,2023,Brit,2203499.21,-764079.881,1439419.329,1422182.714,0.0,114974.2,-1174187.813,-127945.602,604028.284,-10437.516,-708542.647,-582605.442,246008.825,7466.666,0.0,253475.491,2275624.604,2176714.563,329553.496,1749452.339,6531345.002,-916771.31,-4421411.313,-1193162.379,-6531345.002,GBP,1000,49.82,40.97,90.79,34.68,65.32,17.3,17.82,3.88,33.33,310.89,XL (>1bn)
3010,2023,Lancashire,335771.57,-99825.874,235945.696,200212.259,1613.732,9888.156,-81537.009,-51465.758,29869.507,7240.004,-95893.256,-77356.437,38464.454,-292.749,0.0,38171.705,123105.143,95771.711,63638.958,346275.295,628791.107,-210515.21,-257331.582,-160944.315,-628791.107,GBP,1000,47.9,38.64,86.53,29.73,70.27,19.21,19.07,6.07,15.23,128.53,Mid (200-500m)
33,2023,Hiscox,1893580.727,-712000.196,1181580.531,1109349.22,0.0,94009.961,-783681.353,107113.953,430807.274,-183998.413,-429758.539,-447365.296,326235.346,-1473.307,0.0,324762.039,1828542.668,1492558.89,213116.023,979778.903,4513996.484,-765814.635,-2748548.822,-999633.027,-4513996.484,GBP,1000,38.74,40.33,79.07,37.6,62.4,29.41,29.28,7.19,33.07,247.76,XL (>1bn)
3456,2023,Asta (Greenlight),13496.015,-5463.531,8032.484,9505.862,0.0,53.63,-6702.466,-5021.345,2310.66,2187.252,-7225.899,-2516.501,-182.908,-90.004,0.0,-272.912,2407.137,2174.205,489.802,10679.545,15750.689,-2911.669,-5371.46,-7467.56,-15750.689,GBP,1000,76.02,26.47,102.49,40.48,59.52,-1.92,-2.87,-1.73,13.8,56.51,Micro (<50m)
3500,2023,RiverStone,1951875.256,-16749.906,1935125.35,1966698.695,8650.612,132844.97,-1288687.265,-1256175.465,322621.367,394110.976,-1828130.387,-36360.287,243703.603,1698.914,0.0,245402.517,2333126.936,853337.504,13341.986,935751.185,4135557.611,-69412.207,-3466875.361,-599270.043,-4135557.611,GBP,1000,92.95,1.85,94.8,0.86,99.14,12.39,12.48,5.93,20.63,176.28,XL (>1bn)
3624,2023,Hiscox,198753.864,-39294.037,159459.827,165595.516,0.0,30407.683,-192162.78,28114.687,117282.25,-52648.976,-99414.819,-86410.631,10177.749,1637.101,0.0,11814.85,515456.804,321979.513,3523.512,105801.888,946761.717,-90830.908,-692455.248,-163475.561,-946761.717,GBP,1000,60.03,52.18,112.22,19.77,80.23,6.15,7.13,1.25,34.01,418.16,Small (50-200m)
4242,2023,Asta (Beat),353492.399,-140619.363,212873.036,214410.35,0.0,7669.422,-100658.539,-28966.911,25029.456,-3783.099,-108379.093,-84061.076,29639.603,5939.757,0.0,35579.36,149810.228,108844.314,61833.15,310457.168,630944.86,-161920.549,-319815.246,-149209.065,-630944.86,GBP,1000,50.55,39.21,89.75,39.78,60.22,13.82,16.59,5.64,17.25,149.16,Mid (200-500m)
4321,2023,Beazley,16470.70405,0.0,16470.70405,15110.73822,0.0,431.27639,-2706.16933,-7270.70279,0.0,0.0,-9976.87212,-5697.31342,-132.17093,-106.61127,0.0,-238.7822,2089.99045,0.0,0.0,17471.28972,19561.28017,-5871.49739,-10837.41332,-2852.36946,-19561.28017,GBP,1000,66.03,37.7,103.73,-0.0,100.0,-0.87,-1.58,-1.22,0.0,71.72,Micro (<50m)
5183,2023,Asta (MIC SiaB),-3851.388,0.0,-3851.388,203.109,0.0,0.0,0.0,-77.608,0.0,0.0,-77.608,-1396.085,-1270.584,-52.298,0.0,-1322.882,0.0,0.0,0.0,2260.163,2260.163,-1977.486,-79.783,-202.894,-2260.163,GBP,1000,38.21,687.36,725.57,0.0,100.0,-625.57,-651.32,-58.53,0.0,39.28,Micro (<50m)
5623,2023,Beazley,314640.32912,-21782.0217,292858.30742,237260.74085,0.0,10073.54045,-45471.75512,-99033.13557,0.0,9656.88796,-134848.00273,-79238.2759,33248.00267,-522.71818,0.0,32725.28449,122393.74852,9526.684,5147.296,354369.19836,491436.92688,-167843.8317,-278549.03463,-45044.06055,-491436.92688,GBP,1000,56.84,33.4,90.23,6.92,93.08,14.01,13.79,6.66,1.94,117.4,Mid (200-500m)
6104,2023,Hiscox,15768.241,-1532.258,14235.983,14172.432,0.0,2295.65,0.0,9373.531,0.0,0.0,9373.531,-4422.547,21419.066,264.392,0.0,21683.458,0.0,0.0,0.0,67167.91,67167.91,-2554.953,-41638.786,-22974.171,-67167.91,GBP,1000,-66.14,31.21,-34.93,9.72,90.28,151.13,153.0,32.28,0.0,293.8,Micro (<50m)
6107,2023,Beazley,35111.37631,2172.48562,37283.86193,46281.57661,0.0,2926.70836,-27881.00191,20834.92399,5328.41483,-14104.45121,-15822.1143,-12339.32731,21046.84336,-51.32282,0.0,20995.52054,0.0,19877.27244,653.337,124904.12732,145434.73676,-13998.57223,-90446.47317,-40989.69136,-145434.73676,GBP,1000,34.19,26.66,60.85,-6.19,106.19,45.48,45.36,14.44,13.67,195.43,Micro (<50m)
623,2023,Beazley,786206.19257,-127475.65924,658730.53333,593687.3742,0.0,48280.65457,-278655.78028,-4319.16716,63509.38083,-37092.19807,-256557.76468,-239395.06957,146015.19452,-692.41011,529.84965,145852.63406,1014567.9977,290594.9056,65991.91424,449094.79767,1820249.61521,-406048.69444,-1038071.92067,-376129.0001,-1820249.61521,GBP,1000,43.21,40.32,83.54,16.21,83.79,24.59,24.57,8.01,15.96,174.85,Large (500m-1bn)
